Reporter REF	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE
A_32_P20691	0.0366154	-0.03838625995	0.39715	-0.004202675248	0.0237446	0.01661363665
A_32_P206917	0.212067	-0.219612749	0.363532	-0.2967957686	0.00557212	-0.2684501395
A_32_P206949	0.0974599	0.02941883568	-0.0785962	-0.1507348127	0.00711642	-0.1557871931
A_32_P20697	0.0898627	-0.0760713184	0.298132	-0.003753175194	-0.0818122	-0.0397638545
A_32_P206989	0.198705	0.3723273784	0.333557	-0.07731283921	-0.224193	-0.07808077929
A_32_P20703	0.256991	0.5247206418	0.0180028	-0.06868082633	-0.221329	0.06914454221
A_32_P207054	0.138805	0.1041044116	0.459159	-0.4130493684	-0.0704503	-0.5960587801
A_32_P207096	0	-0.2015453716	0	0.005062120177	0.324851	-0.000457964257
A_32_P207117	0.0218003	0.2565265472	-0.151474	0.1228290908	-0.112057	0.2156598314
A_32_P207124	-0.112634	-0.1910289711	-0.0586143	-0.07863456939	-0.166985	-0.05529542224
A_32_P207147	0.137394	0.06284806403	-0.258669	0.121230383	-0.340813	0.114218988
A_32_P207151	0.260337	-0.0116277291	0.269289	-0.01788433909	-0.379573	-0.1234317127
A_32_P207169	-0.487569	0.6770915916	0.0157509	0.6285915481	0.450237	0.499670039
A_32_P20717	0.0241431	-0.02875520245	-0.0303896	-0.003942233699	0.429885	0.1950679767
A_32_P207180	-0.0626664	0.09174514203	-0.0755742	0.04411838286	0.00111944	0.04444994241
A_32_P207231	0.0309893	-0.05897853141	-0.00900096	-0.03682996469	-0.43881	0.06573400062
A_32_P207243	0.150744	-0.0926010328	-0.399379	-0.02636701201	-0.141843	0.1079081992
A_32_P207294	0.0657116	-0.06401007101	0.0182312	0.04811445059	-0.348064	0.01626338686
A_32_P207360	0.210026	-0.1029322355	0.302776	-0.03963979811	0.0780374	-0.09558676465
A_32_P207390	0.0394061	0.01612256755	-1.0879	0.03528816321	-0.0155897	0.1670843559
A_32_P207414	-0.084723	-0.03471905519	-0.0675671	0.049805402	-0.224419	0.1787160232
A_32_P207420	0.279337	-0.2878106585	0.409508	-0.4530770584	-0.200669	-0.4664464551
A_32_P207428	0.0397071	-0.001152835475	-0.0281125	0.109664352	0.00552981	0.1136529956
A_32_P207436	0.177605	0.1600911905	0.091353	-0.1942261557	-0.126839	0.07789894138
A_32_P207481	0.0232899	0.1995600076	0.00705251	-0.04206338822	-0.112439	0.09670896396
A_32_P207494	0.251481	0.02571931543	0.0681646	-0.2523865304	0.0293775	-0.1717862176
A_32_P207726	-0.059902	0.07573381537	-0.0164303	0.05313741521	-0.305373	0.1347439741
A_32_P207767	0.2861	-0.2411208228	0.125462	-0.1656224453	-0.0400034	-0.4134506963
A_32_P207789	-0.0132168	-0.1401099022	0.379326	-0.0524201483	-0.305412	-0.1079038326
A_32_P207802	0.306389	0.3219902342	0.195034	0.02726463564	-0.459154	-0.1281949151
A_32_P207848	-0.206297	0.4060424565	-0.354202	0.3402665751	0.0999163	0.287597717
A_32_P207885	0.240562	0.492704511	0.0481969	-0.2526549176	-0.372964	-0.005393394804
A_32_P207903	0.266344	-0.510821663	0.369388	-0.9275711614	-0.171889	-1.14369982
A_32_P207929	0.141929	0.02740430709	0.0548353	-0.06151161321	-0.307325	0.1282372321
A_32_P207986	-0.497836	-0.06054169891	0.0140004	-0.02013413295	-0.226909	0.06819126555
A_32_P208039	0.0290091	0.3330249005	0.0379953	0.3208130449	0.166006	0.2259235777
A_32_P208076	-0.0613174	1.050945869	0.112896	0.2499815138	-0.0845186	0.2278745958
A_32_P208078	-0.0601757	-0.04886766319	0.242766	-0.04644783887	-0.192934	-0.2180298704
A_32_P208097	0.142891	0.02564020544	0.00524907	-0.01170325595	-0.184894	-0.04334167437
A_32_P208120	0.339657	0.04350813968	0.541511	-0.7410644817	-0.428614	-0.6762007091
A_32_P208136	0.364096	0.2899139894	0.0989808	0.03438663373	-0.396219	0.196154567
A_32_P208173	0.0180656	-0.02784060689	0.0278921	0.07765507148	-0.0978833	0.06570665373
A_32_P208178	-0.0130949	0.1239805025	-0.143977	0.1268878866	0.0348888	0.105190634
A_32_P20818	0.0220394	0.05904767546	-0.0290951	0.01512091404	-0.250623	0.01012192596
A_32_P208200	-0.0494884	-0.09060483205	0.0709042	0.144283437	0.122567	-0.2579613363
A_32_P20829	0.26074	-0.1887364466	0.593757	-0.1064574716	-0.413803	-0.4390408558
A_32_P208321	-0.108415	-0.02750818319	-0.144371	0.03291387909	-0.577201	-0.01809295783
A_32_P208328	-0.204887	-0.4062925495	0.00216136	0.1422514529	0.0831652	-0.2318554602
A_32_P208341	0.00322174	0.004817642402	-0.0407723	0.01677599771	0.0586239	0.06763373895
A_32_P208350	-0.450417	-0.7161261498	-1.08377	-0.4054530271	0.590225	-0.4380025608
A_32_P208370	-0.00961819	-0.2268476264	0.204727	0.1073852529	-0.0394228	-0.06121142339
A_32_P208403	-0.446383	0.6175357422	0.0165231	0.2515009796	0.0494987	0.4816467723
A_32_P208424	0.0418769	-0.03908158996	0.19561	0.1112010399	0.0526388	-0.1917095109
A_32_P208533	-0.136502	0.2290259043	-0.0639069	-0.1097162162	-0.310716	0.02747467488
A_32_P208549	0.0873845	-0.2213652757	0.106742	-0.04457004239	0.13301	-0.02913767996
A_32_P208599	-0.0211505	-0.02382271559	-0.194315	0.004016407157	-0.124048	0.0479493573
A_32_P208621	0.0808625	0.2015580698	0.117886	0.04367190968	-0.396249	-0.1208691374
A_32_P208654	-0.282439	-0.2068142983	-0.0453486	-0.06565667664	0.465234	-0.2870215597
A_32_P208713	0.14433	0.02958707823	0.0359157	-0.01263651017	-0.424324	0.0009672522953
A_32_P208733	0.203701	-0.02898714697	0.340519	-0.166990711	0.0757092	-0.4071407735
A_32_P208753	0.0310959	-0.09553034752	-0.122452	0.07414796885	-0.282657	0.220148185
A_32_P208823	-0.0688882	-0.08811271682	0.195211	0.04070639741	-0.144444	-0.01968146013
A_32_P20884	0.0051194	-0.529469576	0.184664	0.00169262881	-0.0622274	0.0118104905
A_32_P208856	0.0647197	0.1458214297	-0.000991569	0.1743523571	0.0229465	0.1006195685
A_32_P208868	0.308014	0.5091224942	0.254436	-0.0734560045	-0.0298761	-0.2308369909
A_32_P208915	-0.00927721	-0.2212291982	-0.144409	-0.09093304719	0.124317	-0.166112027
A_32_P208964	0.0943828	-0.3773831744	0.106655	-0.06134436737	0.0115263	-0.01386126953
A_32_P208978	-0.163013	0.2054958576	-0.232591	-0.05339194191	-0.0203849	-0.1291866372
A_32_P208991	-0.0991541	-0.1159069827	0.011783	-0.04359608505	-0.24759	0.01277588092
A_32_P20904	-0.137786	0.05844562632	-0.200852	0.008401482099	-0.211581	-0.007822163679
A_32_P209094	0.175979	-0.06391293117	-0.00701174	0.02688898488	-0.00870576	0.07118690466
A_32_P209104	0.142902	0.1472879511	-0.186732	-0.4670414702	-0.168273	-0.1731529085
A_32_P20912	0.161036	-0.1881983874	0.112015	-0.004786612096	-0.125985	-0.1341741696
A_32_P209148	0.0461247	-0.02800187786	0.00829782	-0.005693068255	-0.214914	0.07296538675
A_32_P209163	0.0932172	0.01043377178	0.0425666	0.1426861774	0.0367841	0.08603452291
A_32_P209173	0.118468	0.1550764963	-0.304472	0.08285466211	0.210871	0
A_32_P209206	-0.00883476	-0.1250606835	-0.0252073	-0.07462147285	-0.358319	0.01495858587
A_32_P209208	0.36239	-0.1366501794	0.506156	-0.4491497796	-0.393891	-0.1754437786
A_32_P209230	-0.990663	-0.8201079901	-0.847884	-0.2306563626	0.31477	-0.4122884526
A_32_P209250	0.0394395	0.1521896097	0.296415	0.07446139988	-0.0626936	0.1447004687
A_32_P209325	0.0798879	0.03635058986	0.0186736	-0.01366782769	-0.416102	0.0003765377209
A_32_P209350	0.109803	0.1424871284	-0.0721208	-0.3806589999	-0.0156242	-0.1899453334
A_32_P209365	-0.127599	-0.2281515492	0.200014	0.0636539093	0.0270853	-0.06939127224
A_32_P209472	0.089237	0.04781512532	0.0517459	-0.1335795072	-0.134727	-0.138734299
A_32_P209489	-0.0396204	-0.07256948717	0.271123	-0.3208101927	-0.0207598	-0.3464365156
A_32_P20952	0.0717458	0.1573647524	0.304696	-7.259501948e-06	-0.0189536	-0.2828534937
A_32_P209582	-0.444589	0.05027570328	-0.0988846	0.01425150473	0.251476	-0.1860741674
A_32_P209624	0.144688	-0.2048258178	0.125923	-0.2491801353	-0.0572041	-0.05887541969
A_32_P209641	0.149488	-0.1417436614	0.265776	-0.1076465424	0.0728196	-0.1984215981
A_32_P209669	0.137599	-0.1950854814	0.21451	-0.4946328966	-0.0830644	-0.812160788
A_32_P209702	0.561982	0.05472277991	0.676612	0.03566101608	-0.488296	-0.02663339806
A_32_P209735	-0.176775	0.5666586971	-0.179624	-0.1671729579	-0.225024	-0.1300618471
A_32_P209770	0.27686	0.001596451133	0.229781	-0.3331230496	-0.353603	-0.2819420826
A_32_P209778	0.0533561	-0.02948111845	0.0807862	0.3515662632	-0.303726	0.07338095498
A_32_P209791	0.148002	-0.283958159	0.209571	-0.004092234973	0.038666	-0.01937137435
A_32_P209806	0.201596	-0.19187947	0.202858	-0.01419906827	0.16392	0.01249285092
A_32_P20982	-0.56192	-0.1589461879	0.228385	-0.4538912206	0.0224816	-0.2359073784
A_32_P209841	0.15884	-0.1389756888	-0.442166	0.1251475882	-0.00435677	0.1297705905
A_32_P209909	-0.433059	-0.1284781924	0.244503	-0.037521454	-0.381753	-0.01771695203
A_32_P209924	-0.0295817	-0.07608932475	-0.0244972	0.1271197622	-0.202639	0.1087628141
A_32_P209960	-0.162777	0.2708263041	-0.158186	0.1402835171	-0.0773686	0.361560978
A_32_P20997	-0.0475819	0.009939370303	-0.133654	-0.003194041777	-0.417651	0.01748783216
A_32_P209989	0.148069	-0.04998839303	-0.20951	-0.08050160019	-0.138706	-0.1744637001
A_32_P210031	0.19935	0.0242280568	0.0261484	0.01195104704	-0.40676	0.01568659191
A_32_P210038	0.0792377	0.03131068514	0.378119	-0.07555837513	-0.116719	-0.1171104991
A_32_P210106	0.223483	-0.11564275	0.302692	-0.08321948431	-0.146631	-0.221982058
A_32_P210168	-0.0815512	0.2456042264	0.132799	0.4553936282	0.202185	0.3488571009
A_32_P210193	0.125125	0.2729214112	-0.541315	0.1858442134	0.255498	0.2183609285
A_32_P210202	0.0456518	-0.04897475233	0.172386	0.321072764	-0.248274	0.2453538669
A_32_P210223	0.0134757	-0.2265926895	0.0696884	-0.004977252072	-0.198744	0.01746326113
A_32_P210232	-0.743736	-0.824677632	-0.617209	-0.3342396511	0.770462	-0.7358989748
A_32_P210252	0.0110371	-0.06855809913	0.0556797	-0.06660763027	0.156952	-0.04292879147
A_32_P210284	0.518726	-0.01289298162	0.175155	0.01791796471	-0.125295	-0.0422787253
A_32_P2103	0.504179	0.332102737	-0.0142121	0.2231109882	0.205479	0.2511446867
A_32_P210311	0.227295	0.0580348135	0	0.1122749163	0.128087	0.1065226479
A_32_P210390	-0.0492804	-0.1229032144	-0.0135135	0.02518739576	0.277513	-0.2156772786
A_32_P210407	0.0754559	-0.1066495139	0.0176564	-0.0752566403	-0.147116	0.09479185404
A_32_P210472	0.0344301	0	-0.0626401	0.06047270212	-0.080958	0.01529910181
A_32_P210516	0.331431	-0.4782953306	0.373687	-0.0891236754	0.262823	-0.4044732456
A_32_P210525	0.0299448	-0.05623952536	-0.284204	-0.02565043164	-0.10736	0.1137268344
A_32_P210572	-0.16048	-0.7102557303	-0.237933	-0.1573594367	0.339484	-0.1913399953
A_32_P210622	-0.122477	0.2831470504	0.215112	-0.0424050133	-0.284183	-0.2077886522
A_32_P210642	-0.563233	0.03005233789	-0.713848	0.4838454384	0.584505	0.008806915358
A_32_P210687	-0.368407	-0.1757237172	-0.0264646	-0.09643847724	-0.0458444	-0.05028100021
A_32_P210691	0.0883696	0.1700033352	-0.0484557	0.1661347821	-0.128305	0.04840068838
A_32_P210717	-0.0407683	0.3269038929	-0.830491	0.02931928249	-0.228359	0
A_32_P210723	0.06857	0.07723055087	0.16824	-0.2344246717	0.249362	-0.03668575225
A_32_P210744	0.15143	-0.2454671386	0.0119653	0.06121640481	-0.077387	0.09635517227
A_32_P210798	-0.0173087	0.03212037261	0.0105224	0.02915415577	-0.0520075	-0.01805786446
A_32_P210872	-0.215538	0.4314386278	0.17128	-0.1283448126	-0.419505	-0.1352506368
A_32_P210902	0.0896071	0.06235301344	-0.0473492	0.04903382552	0.168304	-0.1740902207
A_32_P210950	0.0271677	0.01284523371	-0.0211687	0.07213736741	-0.0982285	0.09634622666
A_32_P210982	-0.0245817	-0.03718955836	0.080768	0.002431583379	-0.238794	-0.05586678738
A_32_P21099	0.0782855	-0.0270068375	-0.0175605	-0.04639890823	-0.193383	0.04188717995
A_32_P211026	0.450261	0.220368699	0.217399	-9.442336488e-05	-0.278463	-0.08170913468
A_32_P211045	-0.226252	0.1036408041	0.166389	0.3997633443	0.308053	0.09258411745
A_32_P211048	0.420477	0.536542175	0.315389	0.1514058624	-0.0097333	0.0265217904
A_32_P211080	-0.0898643	0.3069308027	0.0460201	0.0547161476	0.00147774	0.2017738546
A_32_P211117	-0.142517	0	0.173024	0.04047246459	0	-0.02355565389
A_32_P211141	-0.0207022	-0.104522167	0.0362185	-0.1116961999	-0.0439839	-0.3107994158
A_32_P211188	0.323902	-0.2563482672	0.406386	-0.4380200752	-0.215999	-0.6494835777
A_32_P211248	-0.0998719	0.105577607	0.0846735	0.1905513452	-0.0994819	0.2169533256
A_32_P211253	-0.0604421	0.1005885446	-0.0016109	0.188124457	-0.137241	0.1555816375
A_32_P211276	0.0240683	-0.1038866547	-0.0941522	0.183594676	-0.0871055	-0.03483311728
A_32_P211301	0.149847	0	0.125918	-0.07215572863	-0.302772	0.1925266473
A_32_P211353	0.000626573	-0.3518313199	-0.267563	-0.2850875268	0.382724	-0.3237305047
A_32_P211363	0.00702416	0.05801501087	0.239861	-0.1464073889	0.0185155	-0.07239881569
A_32_P211386	0.206564	-0.02308946972	0.367951	-0.04757926363	-0.130339	0.05217727564
A_32_P211391	-0.0954828	0.1271220647	0.134779	-0.1033011433	-0.379619	0.06889553809
A_32_P211414	0.435701	-0.2582847351	0.630168	-0.3844035957	-0.0882833	-0.7171543621
A_32_P211418	0.0146303	-0.08270422783	0.0665307	-0.01884735979	-0.120185	-0.1114118026
A_32_P211494	0.0179775	-0.1554617827	-0.602358	-0.1091427608	0.0483007	0.06903628172
A_32_P211558	-0.233459	0.2997434006	-0.360026	0.3526614732	0.408225	0.3099597296
A_32_P211603	0.0723797	-0.09532874113	0.0216656	-0.03028439291	-0.148332	0.02247204057
A_32_P211621	0.341681	-0.4120270513	0.165675	-0.2176948554	-0.0614281	-0.03834795476
A_32_P211683	-0.347377	-0.1658588576	0.0063207	-0.05846772971	-0.0778664	-0.0657188642
A_32_P211708	0.175041	-0.103824408	0.172248	-0.3054869343	-0.405807	-0.4901195935
A_32_P211752	0.132397	0.02491049937	0.158778	0.09584798223	-0.309021	0.007375537457
A_32_P211765	0.0317076	-0.1170062321	0.0357857	0.1336815299	-0.0550817	0.1562705754
A_32_P211799	0.0340139	-0.4375587282	0.00126074	0.05690742858	-0.0302201	0.01673937786
A_32_P211885	0.0509216	0.2510484562	0.107344	-0.002286078363	-0.128896	0.2135928915
A_32_P211956	-0.103158	-0.2010620125	-0.0906825	0.03022658525	0.199894	0
A_32_P212024	-0.474827	0.2495285897	-0.128325	0.5349089337	0.0514165	0.4773248409
A_32_P212058	0.202224	-0.1498035115	0.192851	-0.08124307847	0.0654538	-0.2621491301
A_32_P212095	0.127568	0.07229066857	-0.00129511	0.001153265594	-0.294505	-0.05908444934
A_32_P212108	0.0737817	0.4299674339	0.388416	0.2433056071	-0.693469	-0.1587310048
A_32_P212141	0.154391	0.01689272949	0.246614	-0.06448329754	-0.071097	-0.2231509311
A_32_P212178	0	0	-0.0180273	-0.1501527108	0.292887	0
A_32_P21222	-0.660992	-0.2303697564	0.366553	0.08268831574	-0.10469	-0.02169705267
A_32_P212258	-0.413514	-0.2345500862	0.00705973	-0.04562472362	-0.0470712	-0.2895787162
A_32_P212272	-0.144694	-0.02662031303	-0.455732	0.01199772059	-0.471751	0.1304762444
A_32_P212294	-0.0414395	-0.1081792816	-0.0729217	-0.04511095708	-0.420314	-0.07760812689
A_32_P212333	0.087059	-0.1102421091	0.105188	0.03027202803	-0.226985	-0.05980988238
A_32_P212343	0.0623346	-0.1585264143	0.322189	-0.1222833771	-0.0540797	-0.3027006257
A_32_P212373	0.0979688	-0.2117554563	-0.13134	0.1088560506	0.388704	0.4087234796
A_32_P212406	-0.421073	-0.2440448515	-0.00525734	0.05773428856	-0.276674	0.03000282318
A_32_P212411	0.0834204	0.1813511009	-0.150415	0.1205815512	0.0962176	0
A_32_P212446	-0.152528	-0.5342174348	0.00200128	0.1167999426	0.0119015	-0.2676842639
A_32_P21246	-0.0180913	-0.2317689224	0.217772	0.125487401	-0.0310292	0.01177004707
A_32_P212471	0.0198627	-0.1639078442	0.205505	-0.09064183394	-0.122134	-0.3924577775
A_32_P212483	-0.171505	0.452200114	0.0970014	0.05236331027	-0.119455	0.06167884117
A_32_P212520	-0.149313	0.004585445541	0.0936702	-0.02343276048	0.124573	-0.0889658691
A_32_P212541	0.438789	-0.3897890433	0.561506	-0.3959306964	-0.0945322	-0.01431301428
A_32_P21255	0.0326232	0.2673624022	-0.0454887	0.06430109319	-0.0560484	-0.05639461857
A_32_P212566	-0.00827732	-0.1185443514	0.116048	-0.0004735559306	-0.377283	-0.07152956775
A_32_P212578	-0.125746	-0.1674058902	0.0604336	-0.06264002256	-0.176068	0.03249479308
A_32_P212598	-0.135727	-0.3262946036	-0.182064	-0.163677041	0.116465	-0.01050715888
A_32_P212654	-0.146305	-0.0675536777	0.332919	-0.5104069647	-0.344409	-0.7465147766
A_32_P212685	-0.118739	-0.04561694952	-0.040011	-0.05936773709	-0.412073	-0.005978096659
A_32_P212712	0.0630767	0.09433416049	0.358064	-0.3246738644	-0.137477	-0.4090476191
A_32_P212764	0.00064215	-0.6663272327	-0.123437	-0.08417318597	0.349267	-0.2871677772
A_32_P212802	0.0729463	-0.001127830217	0.262098	0.006807203746	-0.110432	-0.1395155777
A_32_P212817	-0.0366864	-0.08314955726	-0.67778	-0.04545760166	0.0468017	-0.09966847157
A_32_P212820	0.230331	-0.05443902319	0.0198893	-0.06307461312	-0.225867	0.0592312106
A_32_P212886	0.0408096	0.07573931817	-0.00756747	0.06399600882	-0.245892	0.04382838141
A_32_P212897	-0.0414535	0.05263609315	-0.0151699	0.0328521096	-0.210383	0.03405394195
A_32_P212903	0.210662	-0.1127643848	-0.290375	-0.08121120518	-0.0865991	-0.05654876737
A_32_P212920	0.0354869	-0.07135204272	-0.0155552	0.04359515131	-0.00631886	0.1492898994
A_32_P212939	0.04598	0.2078260259	-0.0440222	-0.08249208285	0.200744	0.1438629242
A_32_P212955	0.0981695	0.2076758884	0.0465252	0.04299943106	-0.273396	-0.01260010084
A_32_P212958	-0.0773743	0.08033971959	-0.281009	0.09875224414	0.083722	0.1513225004
A_32_P213002	-0.0210111	-0.1568852634	0.340495	-0.1124949989	-0.255257	-0.2063450557
A_32_P213086	0.00548413	-0.104324088	0.0296508	-0.04555609822	-0.208899	-0.0844191265
A_32_P213091	0.0651483	0.05524744822	-0.0258247	0.008778625342	-0.324274	0.138493719
A_32_P213103	-0.209046	0.06390829134	0.0102988	0.01717385881	-0.211749	-0.03261868737
A_32_P213210	0.131662	-0.07177493007	0.195544	0.1326201435	0.142599	-0.1216486029
A_32_P213306	-0.0549899	0.3092625187	-0.339583	0.1154307301	-0.135895	-0.02335715739
A_32_P213330	0.00985003	0.003249078129	0.129912	-0.09531275054	-0.25443	-0.1115914308
A_32_P213342	0.00878293	-0.06728785336	-0.0158276	-0.02725968614	-0.204561	-0.01873520492
A_32_P213349	-0.119345	-0.07423744188	0.0681616	0.06195059344	-0.309555	0.008242218513
A_32_P213358	0.0882672	0.08820114211	0.107953	-0.06452763282	-0.141165	-0.05221889369
A_32_P213389	-0.0124327	0.2308618668	0.134358	-0.3506569156	-0.342909	-0.2667922843
A_32_P213418	-0.149051	0.4797320637	-0.15742	0.3486555458	0.0778502	0.5761765583
A_32_P213459	-0.610535	-0.146640927	0.603646	-0.3039700166	-0.118438	-0.1708037648
A_32_P213469	0.060137	-0.07361233138	-0.0677162	-0.00525675646	-0.299684	-0.007010368697
A_32_P213509	-0.212465	0.2530458223	0.0771311	-0.3400174984	-0.153756	-0.5029581141
A_32_P213521	-0.78225	0.3768098629	-1.30431	0.7061664603	1.10194	0.7667571038
A_32_P21354	-0.271203	0.4831535155	0.0814431	0.09959791703	0.263943	0.03324701357
A_32_P213543	0.0327309	-0.1003180604	-0.0110563	-0.06054633238	-0.275893	0.04694270777
A_32_P213615	-0.374807	0.1975418807	0.034401	-0.1514536425	-0.241949	-0.1926716908
A_32_P213624	-0.0433429	-0.2709385474	0.338747	-0.1442851659	-0.0705899	-0.2159395691
A_32_P213637	-0.196604	-0.1174117328	0.304428	-0.04437230721	-0.221	-0.05688426273
A_32_P213650	0.129626	0.04251176654	0.0490153	0.019865672	-0.253053	-0.1030407078
A_32_P213661	-0.321896	0.5269057558	0.265784	0.1193807481	0.05007	0.128849619
A_32_P213678	0.290548	-0.2318243109	0.205244	-0.07510043264	-0.254832	-0.1816335284
A_32_P213692	0.155949	0.1473139277	0.10761	-0.1309012717	-0.179461	-0.2906927092
A_32_P213706	-0.0405224	0.007177063295	0.0340436	-0.01699030732	-0.136535	0.06392577676
A_32_P21375	0.126102	-0.09511965931	0.198671	0.1760743928	0.310676	-0.08545390183
A_32_P213755	0.0487926	-0.02166499371	-0.0618456	-0.07515478858	-0.219987	0.04433560673
A_32_P213822	0.11632	-0.04276210702	-0.0106949	0.01080665106	-0.0198531	0.0898373481
A_32_P213831	-0.84538	-0.7366748791	-0.800253	-0.5910455624	0.554696	-0.4407497447
A_32_P21384	0.0369851	-0.006064681779	-0.189791	0.1117595806	0.118293	0.01567206412
A_32_P213861	-0.0390748	0.1840003921	0.201121	-0.1224350849	0.322988	0.02006682052
A_32_P213881	-0.0543908	0.03101983154	0.178894	0.0232932653	0.573759	-0.2383023338
A_32_P213917	0.133538	0.02751514272	0.328339	-0.1037177225	0.0508584	-0.05057378963
A_32_P213930	-0.142086	-0.2530181526	0.0154154	0.09764616859	0.279115	0.04820724043
A_32_P213946	0.458035	0.597055747	0.261585	-0.06428532663	-0.420573	-0.05683173864
A_32_P213948	0.326303	-0.4237690478	0.551186	-0.2498089821	-0.197926	-0.6479993897
A_32_P213965	0.0265734	-0.0657722359	0.00738376	-0.1116026822	-0.164162	-0.04670829314
A_32_P214005	0.0942751	-0.4457720021	0.366267	-0.02959839706	0.166677	-0.1113864507
A_32_P214011	0.0862391	0.02157299268	-0.114861	0.02197665877	-0.246331	0.06032763695
A_32_P214020	0.652413	-0.1724367725	0.53443	-0.8127048073	-0.704696	-0.9003418834
A_32_P214054	-0.307458	0.5539277806	-0.156516	-0.08810517956	-0.194526	0.01498091906
A_32_P214107	0.211251	0.4211013136	0.628839	0.2157390261	0.42806	0.09440171197
A_32_P214178	0.0191846	0.134537811	0.0118267	-0.08561692108	-0.250598	-0.0003644940218
A_32_P214274	0.37147	0.2240794889	0.137995	-0.3682088766	-0.29261	-0.1717867892
A_32_P214284	0.110584	-0.284871611	-0.358363	-0.03838875771	-0.347425	0.026627307
A_32_P214340	-0.0337304	-0.08228363427	-0.015041	0.01568820135	-0.169267	-0.001310953957
A_32_P214395	0.249177	0.08155656066	0.402107	-0.02922194837	-0.0240354	0.03458136086
A_32_P214441	0.196522	-0.0381419104	-0.436036	0.11754791	0.00582872	0.01032661373
A_32_P214471	0.0651228	-0.1057523534	0.243548	0.04087562242	-0.245366	-0.001734107225
A_32_P214503	-0.0124277	-0.295268899	0.153362	-0.01044437844	0.113027	0.07074380555
A_32_P214513	-0.0516307	-0.03358432413	-0.107362	0.04884981024	-0.116989	-0.1160082009
A_32_P214565	-1.2163	-0.1897841285	-1.00156	0.1079914923	0.928489	0.1248630135
A_32_P21459	0.15294	-0.5591275979	0.169215	-0.09655138424	0.0137985	-0.7488876868
A_32_P214611	-0.133142	-0.1607728017	-0.199154	-0.1350815051	-0.293473	-0.05610735119
A_32_P214665	-0.237088	0.3243486009	0.0365776	-0.1426329846	-0.0754727	-0.2503834731
A_32_P214689	0.0213096	-0.08915507026	0.0129815	0.008556993616	-0.190596	-0.05434635362
A_32_P21474	0.359238	0.02395482123	0.0135761	0.1508631727	-0.0198183	0.01449794349
A_32_P214758	0.58315	0.2394520478	0.457408	-0.1472373824	-0.329391	0.004522809185
A_32_P214781	-0.0971606	-0.1182228373	-0.127625	-0.03379913371	-0.383978	0.004240048897
A_32_P214795	0.0604241	0.01339043396	-0.0196771	0.0340734087	-0.0542399	0.08479050109
A_32_P2148	0.139443	-0.2362420343	-0.0295637	0.1493679551	0.0111105	-0.2780800418
A_32_P214807	0.100938	-0.1873689593	-0.0376835	-0.02029346672	-0.296061	0.08110069792
A_32_P214817	0.225639	-0.1552638419	0.224118	-0.1076059246	-0.186805	-0.07674222838
A_32_P214860	0.21363	-0.09274225661	0.262004	-0.1435727839	-0.428186	-0.100288626
A_32_P214925	0.0876752	-0.1404973805	0.0667602	-0.0135882137	-0.366839	0.05422612477
A_32_P214943	0.156001	-0.3034045975	0.345587	-0.6899473589	-0.215499	-0.7480755431
A_32_P214969	0.259434	0.04469725064	0.29835	-0.1726373164	-0.123075	-0.1541987121
A_32_P215002	-0.160744	-0.0816297377	-0.113973	0.0855711841	-0.243518	0.178945052
A_32_P215003	-0.164996	-0.1711663297	-0.0108019	0.0166850367	0.117852	0.1717343274
A_32_P215078	0.00193449	-0.0533169554	0.0225924	-0.01724926525	-0.120848	-0.05673900853
A_32_P215100	0.293778	-0.3317575742	0.172314	-0.09214274696	-0.0596683	-0.3010718567
A_32_P215113	0.132673	-0.2880362274	0.302677	0.08314964768	0.11507	-0.05875130649
A_32_P215143	-0.715609	0.4783132869	-0.0447986	-0.3122697083	-0.049903	-1.010730398
A_32_P215170	-0.069166	-0.1730198117	0.425741	-0.1581255768	-0.166175	0.03918751682
A_32_P215179	-0.0781203	-0.2082482071	0.556603	-0.151890306	-0.126912	0.03329423642
A_32_P215304	0.0240803	0.1442248851	0.0327449	-0.02129236457	0.0041838	0.02566244899
A_32_P215318	0.0304799	-0.1838818408	0.0898254	-0.05044067095	0.204592	-0.1439296053
A_32_P215404	-0.0498413	-0.1772960573	0.0823956	-0.03059981389	-0.296551	0.005604048333
A_32_P215462	0.180877	0.4467932535	0.202969	0.03663270612	0.313057	-0.1416931166
A_32_P215474	0.288522	0.7093804664	0.19358	0.2394309372	-0.00526528	0.01218875747
A_32_P215475	0.198765	0.8779313402	0.135899	0.2579003588	-0.189754	-0.1211245575
A_32_P215556	-0.0609316	0.07108686756	0.19513	0.01092795972	-0.219747	-0.2290887796
A_32_P215621	-0.0318824	0.03982621337	0.143535	0.0472068928	-0.213068	-0.02813799111
A_32_P215669	0.103856	-0.01011655404	0.0107386	0.05441560817	-0.13376	0.006884005317
A_32_P215676	-0.0337429	0.5505857533	0.0221285	0.5153672995	0.142937	0.1666058674
A_32_P215691	0.259419	-0.2389798754	0.0619886	-0.02198630575	-0.116458	0.01111593773
A_32_P2157	-0.106539	0	-0.0771099	-0.03806810893	-0.290955	0.1619906393
A_32_P215700	-0.337084	-0.6948645103	-0.103621	-0.329213018	0.510219	-0.3123677466
A_32_P215714	0.121876	-0.1891821274	0.0268153	-0.09145221743	0.213145	-0.02217370428
